record_id,relation,target_carrier,target_score_basis,target_score_source,control_carrier,control_record_id,control_score_basis,control_score_source,carrier_contrast_delta,carrier_contrast_abs_delta,carrier_role_expected,carrier_role_observed,carrier_specificity_support,overbroad_carrier_flag,geometry_sharpening_flag,evidence_available,interpretation
Cp2_vs_Cp3__path_shares_only,Cp2_vs_Cp3,path_shares_only,0.921024216048558,obs080d_carrier_mean_ba,strict_numeric_all,Cp2_vs_Cp3__strict_numeric_all,1.0,obs080d_carrier_mean_ba,-0.078975783951442,0.078975783951442,path_support_control,target_weaker_than_control,moderate,False,False,True,Carrier contrast is moderate; carrier role is more differentiated for this relation.
Cp2_vs_Cp3__path_shares_only,Cp2_vs_Cp3,path_shares_only,0.921024216048558,obs080d_carrier_mean_ba,stability_core_3,Cp2_vs_Cp3__stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,0.03557283835587788,0.03557283835587788,path_support_control,similar_or_redundant,weak,True,False,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__stability_plus_geometry,Cp2_vs_Cp3,stability_plus_geometry,0.9958196645269116,obs080d_carrier_mean_ba,geometry_scores_only,Cp2_vs_Cp3__geometry_scores_only,0.999094072214016,obs080d_carrier_mean_ba,-0.003274407687104408,0.003274407687104408,geometry_sharpening_candidate,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__stability_plus_geometry,Cp2_vs_Cp3,stability_plus_geometry,0.9958196645269116,obs080d_carrier_mean_ba,no_window,Cp2_vs_Cp3__no_window,1.0,obs080d_carrier_mean_ba,-0.004180335473088381,0.004180335473088381,geometry_sharpening_candidate,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__stability_plus_geometry,Cp2_vs_Cp3,stability_plus_geometry,0.9958196645269116,obs080d_carrier_mean_ba,path_shares_only,Cp2_vs_Cp3__path_shares_only,0.921024216048558,obs080d_carrier_mean_ba,0.07479544847835362,0.07479544847835362,geometry_sharpening_candidate,geometry_sharpening_or_required_candidate,moderate,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
Cp2_vs_Cp3__stability_plus_geometry,Cp2_vs_Cp3,stability_plus_geometry,0.9958196645269116,obs080d_carrier_mean_ba,strict_numeric_all,Cp2_vs_Cp3__strict_numeric_all,1.0,obs080d_carrier_mean_ba,-0.004180335473088381,0.004180335473088381,geometry_sharpening_candidate,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__stability_plus_geometry,Cp2_vs_Cp3,stability_plus_geometry,0.9958196645269116,obs080d_carrier_mean_ba,stability_core_3,Cp2_vs_Cp3__stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,0.1103682868342315,0.1103682868342315,geometry_sharpening_candidate,geometry_sharpening_or_required_candidate,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
Cp2_vs_Cp3__strict_numeric_all,Cp2_vs_Cp3,strict_numeric_all,1.0,obs080d_carrier_mean_ba,geometry_scores_only,Cp2_vs_Cp3__geometry_scores_only,0.999094072214016,obs080d_carrier_mean_ba,0.0009059277859839732,0.0009059277859839732,strict_numeric_reference_control,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__strict_numeric_all,Cp2_vs_Cp3,strict_numeric_all,1.0,obs080d_carrier_mean_ba,no_window,Cp2_vs_Cp3__no_window,1.0,obs080d_carrier_mean_ba,0.0,0.0,strict_numeric_reference_control,similar_or_redundant,weak,True,False,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__strict_numeric_all,Cp2_vs_Cp3,strict_numeric_all,1.0,obs080d_carrier_mean_ba,path_shares_only,Cp2_vs_Cp3__path_shares_only,0.921024216048558,obs080d_carrier_mean_ba,0.078975783951442,0.078975783951442,strict_numeric_reference_control,target_specificity_candidate,moderate,False,False,True,Carrier contrast is moderate; carrier role is more differentiated for this relation.
Cp2_vs_Cp3__strict_numeric_all,Cp2_vs_Cp3,strict_numeric_all,1.0,obs080d_carrier_mean_ba,stability_plus_geometry,Cp2_vs_Cp3__stability_plus_geometry,0.9958196645269116,obs080d_carrier_mean_ba,0.004180335473088381,0.004180335473088381,strict_numeric_reference_control,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__strict_numeric_all,Cp2_vs_Cp3,strict_numeric_all,1.0,obs080d_carrier_mean_ba,stability_core_3,Cp2_vs_Cp3__stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,0.11454862230731988,0.11454862230731988,strict_numeric_reference_control,target_specificity_candidate,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,geometry_scores_only,Cp2_vs_Cp3__geometry_scores_only,0.999094072214016,obs080d_carrier_mean_ba,-0.11364269452133591,0.11364269452133591,compact_primary_candidate,target_weaker_than_control,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,no_window,Cp2_vs_Cp3__no_window,1.0,obs080d_carrier_mean_ba,-0.11454862230731988,0.11454862230731988,compact_primary_candidate,target_weaker_than_control,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,path_shares_only,Cp2_vs_Cp3__path_shares_only,0.921024216048558,obs080d_carrier_mean_ba,-0.03557283835587788,0.03557283835587788,compact_primary_candidate,similar_or_redundant,weak,True,False,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,stability_plus_geometry,Cp2_vs_Cp3__stability_plus_geometry,0.9958196645269116,obs080d_carrier_mean_ba,-0.1103682868342315,0.1103682868342315,compact_primary_candidate,target_weaker_than_control,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,0.8854513776926801,obs080d_carrier_mean_ba,strict_numeric_all,Cp2_vs_Cp3__strict_numeric_all,1.0,obs080d_carrier_mean_ba,-0.11454862230731988,0.11454862230731988,compact_primary_candidate,target_weaker_than_control,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__geometry_scores_only,three_way,geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,no_window,three_way__no_window,0.9998985690243564,obs080d_carrier_mean_ba,-0.07244506378303617,0.07244506378303617,geometry_only_control,target_weaker_than_control,moderate,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__geometry_scores_only,three_way,geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,stability_plus_geometry,three_way__stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,-0.04950203096050776,0.04950203096050776,geometry_only_control,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__geometry_scores_only,three_way,geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,strict_numeric_all,three_way__strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,-0.07242641937903305,0.07242641937903305,geometry_only_control,target_weaker_than_control,moderate,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__geometry_scores_only,three_way,geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,path_shares_only,three_way__path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,0.10800096978592022,0.10800096978592022,geometry_only_control,geometry_sharpening_or_required_candidate,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__geometry_scores_only,three_way,geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,stability_core_3,three_way__stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,0.05419384266945737,0.05419384266945737,geometry_only_control,geometry_sharpening_or_required_candidate,moderate,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__no_window,three_way,no_window,0.9998985690243564,obs080d_carrier_mean_ba,geometry_scores_only,three_way__geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,0.07244506378303617,0.07244506378303617,non_window_redundancy_control,target_specificity_candidate,moderate,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__no_window,three_way,no_window,0.9998985690243564,obs080d_carrier_mean_ba,stability_plus_geometry,three_way__stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,0.02294303282252841,0.02294303282252841,non_window_redundancy_control,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__no_window,three_way,no_window,0.9998985690243564,obs080d_carrier_mean_ba,strict_numeric_all,three_way__strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,1.864440400312084e-05,1.864440400312084e-05,non_window_redundancy_control,similar_or_redundant,weak,True,False,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__no_window,three_way,no_window,0.9998985690243564,obs080d_carrier_mean_ba,path_shares_only,three_way__path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,0.1804460335689564,0.1804460335689564,non_window_redundancy_control,target_specificity_candidate,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__no_window,three_way,no_window,0.9998985690243564,obs080d_carrier_mean_ba,stability_core_3,three_way__stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,0.12663890645249354,0.12663890645249354,non_window_redundancy_control,target_specificity_candidate,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__stability_plus_geometry,three_way,stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,geometry_scores_only,three_way__geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,0.04950203096050776,0.04950203096050776,geometry_sharpening_candidate,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__stability_plus_geometry,three_way,stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,no_window,three_way__no_window,0.9998985690243564,obs080d_carrier_mean_ba,-0.02294303282252841,0.02294303282252841,geometry_sharpening_candidate,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__stability_plus_geometry,three_way,stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,strict_numeric_all,three_way__strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,-0.022924388418525288,0.022924388418525288,geometry_sharpening_candidate,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__stability_plus_geometry,three_way,stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,path_shares_only,three_way__path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,0.15750300074642798,0.15750300074642798,geometry_sharpening_candidate,geometry_sharpening_or_required_candidate,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__stability_plus_geometry,three_way,stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,stability_core_3,three_way__stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,0.10369587362996513,0.10369587362996513,geometry_sharpening_candidate,geometry_sharpening_or_required_candidate,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__strict_numeric_all,three_way,strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,geometry_scores_only,three_way__geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,0.07242641937903305,0.07242641937903305,strict_numeric_reference_control,target_specificity_candidate,moderate,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__strict_numeric_all,three_way,strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,no_window,three_way__no_window,0.9998985690243564,obs080d_carrier_mean_ba,-1.864440400312084e-05,1.864440400312084e-05,strict_numeric_reference_control,similar_or_redundant,weak,True,False,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__strict_numeric_all,three_way,strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,stability_plus_geometry,three_way__stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,0.022924388418525288,0.022924388418525288,strict_numeric_reference_control,similar_or_redundant,weak,True,True,True,Carrier contrast is weak; carrier may be redundant or overbroad for this relation.
three_way__strict_numeric_all,three_way,strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,path_shares_only,three_way__path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,0.18042738916495327,0.18042738916495327,strict_numeric_reference_control,target_specificity_candidate,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__strict_numeric_all,three_way,strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,stability_core_3,three_way__stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,0.12662026204849042,0.12662026204849042,strict_numeric_reference_control,target_specificity_candidate,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__path_shares_only,three_way,path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,geometry_scores_only,three_way__geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,-0.10800096978592022,0.10800096978592022,path_support_control,target_weaker_than_control,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__path_shares_only,three_way,path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,no_window,three_way__no_window,0.9998985690243564,obs080d_carrier_mean_ba,-0.1804460335689564,0.1804460335689564,path_support_control,target_weaker_than_control,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__path_shares_only,three_way,path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,stability_plus_geometry,three_way__stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,-0.15750300074642798,0.15750300074642798,path_support_control,target_weaker_than_control,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__path_shares_only,three_way,path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,strict_numeric_all,three_way__strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,-0.18042738916495327,0.18042738916495327,path_support_control,target_weaker_than_control,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__path_shares_only,three_way,path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,stability_core_3,three_way__stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,-0.05380712711646285,0.05380712711646285,path_support_control,target_weaker_than_control,moderate,False,False,True,Carrier contrast is moderate; carrier role is more differentiated for this relation.
three_way__stability_core_3,three_way,stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,geometry_scores_only,three_way__geometry_scores_only,0.9274535052413202,obs080d_carrier_mean_ba,-0.05419384266945737,0.05419384266945737,compact_primary_candidate,target_weaker_than_control,moderate,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__stability_core_3,three_way,stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,no_window,three_way__no_window,0.9998985690243564,obs080d_carrier_mean_ba,-0.12663890645249354,0.12663890645249354,compact_primary_candidate,target_weaker_than_control,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__stability_core_3,three_way,stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,stability_plus_geometry,three_way__stability_plus_geometry,0.976955536201828,obs080d_carrier_mean_ba,-0.10369587362996513,0.10369587362996513,compact_primary_candidate,target_weaker_than_control,strong,False,True,True,"Carrier contrast involves geometry; interpret as sharpening/necessity audit, not proof of intrinsic geometry."
three_way__stability_core_3,three_way,stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,strict_numeric_all,three_way__strict_numeric_all,0.9998799246203532,obs080d_carrier_mean_ba,-0.12662026204849042,0.12662026204849042,compact_primary_candidate,target_weaker_than_control,strong,False,False,True,Carrier contrast is strong; carrier role is more differentiated for this relation.
three_way__stability_core_3,three_way,stability_core_3,0.8732596625718628,obs080d_carrier_mean_ba,path_shares_only,three_way__path_shares_only,0.8194525354554,obs080d_carrier_mean_ba,0.05380712711646285,0.05380712711646285,compact_primary_candidate,compact_sufficient_relative_to_control,moderate,False,False,True,Carrier contrast is moderate; carrier role is more differentiated for this relation.
