artifact_label,artifact_path,column_name,normalized_column,non_null_share,unique_values,leakage_risk_role,required_handling,guardrail
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_max_sentence_words_mean,lex_corpus_max_sentence_words_mean,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_max_sentence_words_std,lex_corpus_max_sentence_words_std,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_max_sentence_words_min,lex_corpus_max_sentence_words_min,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_max_sentence_words_max,lex_corpus_max_sentence_words_max,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_max_sentence_words_median,lex_corpus_max_sentence_words_median,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_empty_response_mean,lex_corpus_empty_response_mean,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_empty_response_std,lex_corpus_empty_response_std,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_empty_response_min,lex_corpus_empty_response_min,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_empty_response_max,lex_corpus_empty_response_max,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_empty_response_median,lex_corpus_empty_response_median,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_cutoff_like_mean,lex_corpus_cutoff_like_mean,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_cutoff_like_std,lex_corpus_cutoff_like_std,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_cutoff_like_min,lex_corpus_cutoff_like_min,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_cutoff_like_max,lex_corpus_cutoff_like_max,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__2,outputs/comparisons/obs074_Cp3_lexical_field_bridge_smoke_v2/obs074_feature_table.csv,lex_corpus_cutoff_like_median,lex_corpus_cutoff_like_median,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,target_path_family,target_path_family,1.0,4,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,target_outcome_group,target_outcome_group,0.4839111111111111,2,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,target_coupling_class,target_coupling_class,0.4839111111111111,2,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,target_coupled_outcome_group,target_coupled_outcome_group,0.10153333333333334,2,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,target_recovery_channel_structural,target_recovery_channel_structural,0.08866666666666667,2,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,corpus,corpus,1.0,3,target_or_regime_identity,retain as outcome/stratification only; exclude from predictive carriers,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_word_count_mean,lex_corpus_word_count_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_word_count_std,lex_corpus_word_count_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_word_count_min,lex_corpus_word_count_min,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_word_count_max,lex_corpus_word_count_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_word_count_median,lex_corpus_word_count_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_char_count_mean,lex_corpus_char_count_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_char_count_std,lex_corpus_char_count_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_char_count_min,lex_corpus_char_count_min,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_char_count_max,lex_corpus_char_count_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_char_count_median,lex_corpus_char_count_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_type_token_ratio_mean,lex_corpus_type_token_ratio_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_type_token_ratio_std,lex_corpus_type_token_ratio_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_type_token_ratio_min,lex_corpus_type_token_ratio_min,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_type_token_ratio_max,lex_corpus_type_token_ratio_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_type_token_ratio_median,lex_corpus_type_token_ratio_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_avg_word_length_mean,lex_corpus_avg_word_length_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_avg_word_length_std,lex_corpus_avg_word_length_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_avg_word_length_min,lex_corpus_avg_word_length_min,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_avg_word_length_max,lex_corpus_avg_word_length_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_avg_word_length_median,lex_corpus_avg_word_length_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_newline_density_mean,lex_corpus_newline_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_newline_density_std,lex_corpus_newline_density_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_newline_density_min,lex_corpus_newline_density_min,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_newline_density_max,lex_corpus_newline_density_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_newline_density_median,lex_corpus_newline_density_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_markdown_bold_density_mean,lex_corpus_markdown_bold_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_markdown_bold_density_std,lex_corpus_markdown_bold_density_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_markdown_bold_density_min,lex_corpus_markdown_bold_density_min,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_markdown_bold_density_max,lex_corpus_markdown_bold_density_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_markdown_bold_density_median,lex_corpus_markdown_bold_density_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_bullet_density_mean,lex_corpus_bullet_density_mean,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_bullet_density_std,lex_corpus_bullet_density_std,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_bullet_density_min,lex_corpus_bullet_density_min,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_bullet_density_max,lex_corpus_bullet_density_max,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_bullet_density_median,lex_corpus_bullet_density_median,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_colon_density_mean,lex_corpus_colon_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_colon_density_std,lex_corpus_colon_density_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_colon_density_min,lex_corpus_colon_density_min,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_colon_density_max,lex_corpus_colon_density_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_colon_density_median,lex_corpus_colon_density_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_semicolon_density_mean,lex_corpus_semicolon_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_semicolon_density_std,lex_corpus_semicolon_density_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_semicolon_density_min,lex_corpus_semicolon_density_min,1.0,2,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_semicolon_density_max,lex_corpus_semicolon_density_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_semicolon_density_median,lex_corpus_semicolon_density_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_question_mark_density_mean,lex_corpus_question_mark_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_question_mark_density_std,lex_corpus_question_mark_density_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_question_mark_density_min,lex_corpus_question_mark_density_min,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_question_mark_density_max,lex_corpus_question_mark_density_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_question_mark_density_median,lex_corpus_question_mark_density_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_modal_density_mean,lex_corpus_modal_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_modal_density_std,lex_corpus_modal_density_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_modal_density_min,lex_corpus_modal_density_min,1.0,1,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_modal_density_max,lex_corpus_modal_density_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_modal_density_median,lex_corpus_modal_density_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_mechanistic_density_mean,lex_corpus_mechanistic_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_mechanistic_density_std,lex_corpus_mechanistic_density_std,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_mechanistic_density_min,lex_corpus_mechanistic_density_min,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_mechanistic_density_max,lex_corpus_mechanistic_density_max,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_mechanistic_density_median,lex_corpus_mechanistic_density_median,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
obs074_feature_table__3,outputs/comparisons/obs074_lexical_field_bridge/C_Cp_Cp2_v3_smoke/obs074_feature_table.csv,lex_corpus_causal_density_mean,lex_corpus_causal_density_mean,1.0,3,potential_identity_or_target_proxy,retain for grouping/matching only unless a specific leakage-safe use is predeclared,presence does not imply leakage; future feature matrices must explicitly exclude/audit it
