paired_design_id,address_id,record_id,support_id,relation,carrier,entitlement_status,delta,control_response_lambda,reliability_target,discovery_nominal_independent_objects,confirmation_nominal_independent_objects,total_nominal_independent_objects,discovery_selected_mean_effective_clusters_min,confirmation_selected_mean_effective_clusters_min,discovery_selected_support_efficiency_min,confirmation_selected_support_efficiency_min,paired_robust_probability_at_selected_allocations,paired_selected_support_efficiency_min,target_global_rank,address_target_rank,partition_protocol,pooling_rule,replacement_rule,evaluation_rule,claim_rule,scenario_axis_semantics
PP-a1130a67d6829c930c5f45c3,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,0.5,0.8,8.0,8.0,16.0,5.963,6.018,0.745375,0.75225,0.894,0.745375,7,7,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-3bfa75868c99d9b0f094fdfe,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,0.0,0.8,8.0,8.0,16.0,6.01,6.004,0.75125,0.7505,0.89,0.7505,8,8,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-6dbd1a0d134e7568b2d79ea8,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.25,0.8,6.0,10.0,16.0,4.453,4.983,0.7421666666666668,0.4982999999999999,0.82,0.4982999999999999,9,1,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-1616a263e0689babc6a7bde7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.25,0.8,6.0,10.0,16.0,4.482,4.965,0.747,0.4965,0.816,0.4965,10,2,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-5c6d50936817816e1ad75406,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.0,0.8,6.0,10.0,16.0,4.505,4.926,0.7508333333333334,0.4926,0.813,0.4926,11,3,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-9320dca8146ee4392ff7ab4a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,0.5,0.8,8.0,8.0,16.0,5.952,5.982,0.744,0.74775,0.809,0.744,12,9,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-5a2ebc0122ed5f9f36b1722d,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.5,0.8,6.0,10.0,16.0,4.531,5.035,0.7551666666666667,0.5035000000000001,0.808,0.5035000000000001,13,4,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-f8fb3a70d82cef4b2d7ea186,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.0,0.8,6.0,10.0,16.0,4.449,4.983,0.7414999999999999,0.4982999999999999,0.806,0.4982999999999999,14,5,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-3187de092b2abd6a4f549abc,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.0,0.8,8.0,10.0,18.0,5.975,7.44,0.746875,0.744,0.839,0.744,15,10,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-76f619572a498ed93df6b83f,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.25,0.8,8.0,10.0,18.0,5.929,7.413,0.741125,0.7413000000000001,0.839,0.741125,16,11,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-cf73f56aaea3a0afac2b16ae,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.75,0.25,0.8,8.0,10.0,18.0,5.987,5.0,0.748375,0.5,0.815,0.5,17,6,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-bf628a612740758145abcbe8,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,0.0,0.8,8.0,10.0,18.0,6.002,4.941,0.75025,0.4941,0.808,0.4941,18,7,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-ced167cf5636b666fa4cea1e,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,0.25,0.8,8.0,10.0,18.0,5.926,4.922,0.74075,0.4921999999999999,0.805,0.4921999999999999,19,8,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-42d0789db1df2e8a4433d4f0,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.75,0.0,0.8,8.0,10.0,18.0,6.01,5.016,0.75125,0.5016,0.802,0.5016,20,9,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-c21f7f4a0d25d018f14d8196,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.5,0.8,8.0,12.0,20.0,5.999,5.989,0.749875,0.4990833333333333,0.912,0.4990833333333333,21,10,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-e509aa8d1154cfbd2def1b96,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,0.0,0.8,8.0,12.0,20.0,5.985,6.025,0.748125,0.5020833333333333,0.895,0.5020833333333333,22,11,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-77eb0cc296f9f1711c7450ff,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,0.5,0.8,8.0,12.0,20.0,5.948,5.967,0.7435,0.4972499999999999,0.892,0.4972499999999999,23,12,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-bf2a8f6e81e24a76f927ee36,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.5,0.25,0.8,8.0,12.0,20.0,5.945,5.99,0.743125,0.4991666666666667,0.88,0.4991666666666667,24,13,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-30e77937f5d98cbf066468d1,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.5,0.8,10.0,10.0,20.0,7.465,7.471,0.7464999999999999,0.7471,0.852,0.7464999999999999,25,12,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-a65adf32dee4acf4ae5f4743,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.75,0.5,0.8,8.0,12.0,20.0,5.977,5.996,0.747125,0.4996666666666667,0.85,0.4996666666666667,26,14,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-51ad11c6532223eeeb48b967,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.5,0.25,0.8,10.0,10.0,20.0,7.457,7.45,0.7457,0.745,0.805,0.745,27,13,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-9645807ea9dc10d7f9d03a8f,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.5,0.0,0.8,10.0,10.0,20.0,7.48,7.467,0.748,0.7466999999999999,0.802,0.7466999999999999,28,14,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-00bce333414cbfe83bc3f9ad,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.5,0.5,0.8,12.0,12.0,24.0,8.958,9.051,0.7465,0.75425,0.811,0.7465,29,15,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-f1c3566cea197eef9083f127,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,2.0,0.0,0.9,8.0,8.0,16.0,5.984,6.04,0.748,0.755,0.963,0.748,1,1,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-b5f6dbe47b5ebf564f1d3153,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,2.0,0.25,0.9,8.0,8.0,16.0,5.995,5.968,0.749375,0.746,0.963,0.746,2,2,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-5cb59b7e7f2647fb568235b5,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,0.25,0.9,8.0,8.0,16.0,5.993,6.041,0.749125,0.755125,0.948,0.749125,3,3,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-172e95950e7d352d3604e63d,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,0.0,0.9,8.0,8.0,16.0,5.994,5.964,0.74925,0.7455,0.943,0.7455,4,4,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-858a51cf48ac1f6fd9dd966b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,2.0,0.5,0.9,8.0,8.0,16.0,5.994,5.973,0.74925,0.746625,0.913,0.746625,5,5,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-8bcbe697218caed40e33d3a4,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,0.0,0.9,8.0,10.0,18.0,6.01,7.522,0.75125,0.7522,0.916,0.75125,6,6,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-5fdc45479e32024632149256,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,0.25,0.9,8.0,10.0,18.0,5.944,7.458,0.743,0.7458,0.902,0.743,7,7,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-d6be7739d133ac9e5f3a14e9,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,0.5,0.9,10.0,10.0,20.0,7.476,7.524,0.7476,0.7524,0.942,0.7476,8,8,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-c1171e363aa12bcabc09e264,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.0,0.9,10.0,10.0,20.0,7.457,7.44,0.7457,0.744,0.938,0.744,9,9,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-191bfe99a2e12e39a0f705e9,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.25,0.9,10.0,10.0,20.0,7.434,7.413,0.7434000000000001,0.7413000000000001,0.936,0.7413000000000001,10,10,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-a9c74274569fa414629474d0,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.0,0.9,8.0,12.0,20.0,5.951,5.968,0.743875,0.4973333333333333,0.927,0.4973333333333333,11,1,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-0788c61dff5344a358fe50e3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.25,0.9,8.0,12.0,20.0,5.955,6.0,0.744375,0.5,0.926,0.5,12,2,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-5e05edb688e23a1894282277,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,0.25,0.9,8.0,12.0,20.0,5.926,5.939,0.74075,0.4949166666666666,0.924,0.4949166666666666,13,3,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-c707be6083a3ea071942ec9c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.5,0.9,8.0,12.0,20.0,5.983,6.029,0.747875,0.5024166666666666,0.922,0.5024166666666666,14,4,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-243ed4887685955b18266d03,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.0,0.9,8.0,12.0,20.0,5.987,5.887,0.748375,0.4905833333333333,0.922,0.4905833333333333,15,5,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-65f62de924f0292373e9c2cb,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.25,0.9,8.0,12.0,20.0,5.977,5.984,0.747125,0.4986666666666666,0.919,0.4986666666666666,16,6,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-8b5fe8477f896ea91ef483b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.75,0.25,0.9,8.0,12.0,20.0,5.987,5.975,0.748375,0.4979166666666666,0.918,0.4979166666666666,17,7,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-20f2a5007097e2bf5fc7ae11,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,0.0,0.9,8.0,12.0,20.0,6.002,5.923,0.75025,0.4935833333333333,0.917,0.4935833333333333,18,8,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
PP-b838d544328b3dd91dac3f9a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.5,0.9,8.0,12.0,20.0,5.999,5.989,0.749875,0.4990833333333333,0.912,0.4990833333333333,19,9,acquire and evaluate discovery and confirmation independently; seal the confirmation protocol before confirmation-data access,pooling discovery and confirmation for evidence evaluation is prohibited,"any replacement rule must be pre-registered and independent of observed effect direction, magnitude, or gate passage",apply the frozen evidence contract separately in each partition,carry entitlement status unchanged; candidate success cannot increase claim entitlement,"delta and control_response_lambda are simulator stress-test axes, not operational campaign settings"
